experiment_id,well,job_hash,optuna_trial_number,val_smape_agg,val_smape_cum,architecture_name,feature_kind,use_known_good,data_sample,lag_window,horizon,epochs,patience,batch_size,learning_rate,test_size,val_size,aggregation_method,evaluate_by_slice,aggregation_quantiles,plot,scenario,band,show_components,seed,ensemble_models,physics_strategy,trend_degree,architecture_profile,profile_group,campaign,dataset,architecture,val_smape_cum_norm,val_smape_agg_norm,weighted_score
UNISIM_IV_P13_Seq2Trend_trial_173,P13,a30dd9d02feb72fa48843c72344e6651,173,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_231,P13,303b603740b16a32b96bb2c770601b17,231,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_170,P13,66afb93ccadd954bce7a0158218082f7,170,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_159,P13,554fb6f463244eaaa8d64f3e0868892b,159,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_162,P13,4e668f185675874668c08df9e4623f44,162,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_204,P13,f72b61a6aef2b98b591a8e3b9e0ffc42,204,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_249,P13,5da71a38d08cdc319ba4b1d5b25c06b4,249,5.196200301286312,0.1359108714104389,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,combined_exp_arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.07333333333333333,0.21388888888888888,0.5744444444444444
UNISIM_IV_P13_Seq2Trend_trial_171,P13,d08da115df9d316683516ce831eea308,171,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_207,P13,2a28ed83b074b9e2e28ea7d903644a40,207,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_188,P13,e04952b3ea2daf42a340ebd335c7359a,188,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_228,P13,e0cf8a4576177f445eb54b007fde0bf8,228,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_234,P13,3a7051158bfd43f643027ebb8d9e68c0,234,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_157,P13,13124ac6e4be4dfcc8d18dbc2f449948,157,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_246,P13,ec150b439d8a483dc2b265ebc18c1fd0,246,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_155,P13,5a8a4aa90176492fa860b68e8d2c5fa7,155,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
UNISIM_IV_P13_Seq2Trend_trial_178,P13,8643af086a8f5e8932eacae78ecdf2ee,178,5.191100265077009,0.148293596757141,Seq2Trend,Normal,False,0.01,300,300,50,20,16,0.005,0.6,0.1,median,True,"[0.25, 0.5, 0.75]",False,P50,,False,42,1,arps,2,,default_group,UNISIM_IV_P13_Seq2Trend,UNISIM_IV,Seq2Trend,0.10222222222222223,0.18444444444444444,0.5733333333333334
