status,job_hash,well,experiment_id,output_path,val_smape_agg,val_smape_cum,error,config,metadata
success,84fae21ff0e39834ed78bed5f3181be8,P14,UNISIM_IV_P14_Seq2Trend_trial_63,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/84fae21ff0e39834ed78bed5f3181be8.json,9.013814855115882,2.0043446016428543,,,
success,d08b6b6cb07f70e00343defa3be9a644,P14,UNISIM_IV_P14_Seq2Trend_trial_64,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/d08b6b6cb07f70e00343defa3be9a644.json,34.89303704634828,7.220201928077863,,,
success,19799645683d33627aeb796c869b8a78,P14,UNISIM_IV_P14_Seq2Trend_trial_65,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/19799645683d33627aeb796c869b8a78.json,10.032067884563109,2.3664313576163183,,,
success,bf3eccc0d914a122f948fa759ea00938,P14,UNISIM_IV_P14_Seq2Trend_trial_66,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/bf3eccc0d914a122f948fa759ea00938.json,8.607504175288252,2.0366567812457106,,,
success,05d4e4bfa876c84a3e5441d4b5b47cf1,P14,UNISIM_IV_P14_Seq2Trend_trial_67,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/05d4e4bfa876c84a3e5441d4b5b47cf1.json,18.625679355915413,3.973089029998913,,,
success,cd7cf9bf416243cb1cb27878f3c8dd1a,P14,UNISIM_IV_P14_Seq2Trend_trial_68,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/cd7cf9bf416243cb1cb27878f3c8dd1a.json,14.63519138868137,3.0601213844887347,,,
success,55cc6eea28a60c7da83367b413e9f4df,P14,UNISIM_IV_P14_Seq2Trend_trial_69,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/55cc6eea28a60c7da83367b413e9f4df.json,28.821321629037715,6.0287906262714825,,,
success,36a2f3e18781ce05c1f4ab0ba1ce0101,P14,UNISIM_IV_P14_Seq2Trend_trial_70,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/36a2f3e18781ce05c1f4ab0ba1ce0101.json,15.227010750627088,3.1807225347174604,,,
success,7cf0a83bf92331c38a471a652723da8a,P14,UNISIM_IV_P14_Seq2Trend_trial_71,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/7cf0a83bf92331c38a471a652723da8a.json,31.283443706292484,6.565409591214433,,,
failure,5b6ab6c174eefb269872f2e438f618fb,P14,UNISIM_IV_P14_Seq2Trend_trial_72,,,,Input contains NaN.,"{'architecture_name': 'Seq2Trend', 'feature_kind': 'Normal', 'use_known_good': False, 'data_sample': 0.99, 'lag_window': 300, 'horizon': 300, 'epochs': 20, 'patience': 20, 'batch_size': 8, 'learning_rate': 0.05, 'test_size': 0.6, 'val_size': 0.1, 'aggregation_method': 'median', 'evaluate_by_slice': True, 'slice_ratios': (1.0,), 'aggregation_quantiles': '[0.25, 0.5, 0.75]', 'plot': False, 'scenario': 'P50', 'band': None, 'show_components': False, 'seed': 42, 'ensemble_models': 1, 'selected_features': ['PI', 'CE', 'BORE_GAS_VOL', 'AVG_DOWNHOLE_PRESSURE', 'AVG_WHP_P', 'Tempo_Inicio_Prod', 'Taxa_Declinio', 'BORE_OIL_VOL'], 'physics_strategy': 'combined_exp_arps', 'trend_degree': 6, 'optuna_trial_number': 72, 'experiment_id': 'UNISIM_IV_P14_Seq2Trend_trial_72', 'architecture_profile': None, 'profile_group': 'default_group', 'run_output_dir': '/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results', 'strategy_config': {'strategy_name': 'combined_exp_arps'}}","{'run_timestamp_utc': '2025-08-22T20:38:13.229355', 'hostname': 'gabriel-systemproductname', 'python_version': '3.10.5', 'git_commit_hash': '4cecbd944ef8d29df9f9bd898ca9045475c08dda'}"
success,44ecc61329c4629465735cbcf1669b60,P14,UNISIM_IV_P14_Seq2Trend_trial_73,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/44ecc61329c4629465735cbcf1669b60.json,13.996587709542096,2.925014600224324,,,
success,a8d5a267124dbca23fcb97b077bbaa70,P14,UNISIM_IV_P14_Seq2Trend_trial_74,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/a8d5a267124dbca23fcb97b077bbaa70.json,11.083726700349096,1.9360669908623416,,,
success,0e705f49e02a56ed99b5b7f1762306db,P14,UNISIM_IV_P14_Seq2Trend_trial_75,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/0e705f49e02a56ed99b5b7f1762306db.json,18.559553375637254,3.9447411994993122,,,
success,b35bb4ccf3f50dbbed433b244d8720a4,P14,UNISIM_IV_P14_Seq2Trend_trial_76,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/b35bb4ccf3f50dbbed433b244d8720a4.json,10.251775243255585,2.037200017808243,,,
success,47fcd455d53a39f762fe4fed032b7f4a,P14,UNISIM_IV_P14_Seq2Trend_trial_77,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/47fcd455d53a39f762fe4fed032b7f4a.json,24.286199630770035,5.112755104230058,,,
success,7a3b8f99cc0e0c19e2c7905aaba03bd6,P14,UNISIM_IV_P14_Seq2Trend_trial_78,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/7a3b8f99cc0e0c19e2c7905aaba03bd6.json,17.739036092361008,3.7767902168810306,,,
success,d6b8e5de02641ca60e50c9bd9cea1ce5,P14,UNISIM_IV_P14_Seq2Trend_trial_79,/home/gabriel/Documentos/Equinor/src/experiment_configs/results/UNISIM_IV_P14_Seq2Trend_cycle_1/results/d6b8e5de02641ca60e50c9bd9cea1ce5.json,17.22842250957687,3.624376307545306,,,
